3.80000e+01,1.00000e+00,1.00000e+00,1.73900e+03,1.55100e+03,7.75155e+03,2.94757e+03,3.29577e+03,3.91319e+03,-4.48849e+02,-8.29402e-01,1.77109e-01,1.42908e+06,3.15713e-01,4.93434e+03,1.26573e-01,2.42834e-01,3.67600e-01,5.57421e-01,7.96201e-01,6.97472e-03,9.29422e-03,2.88943e-01,2.43632e+03,1.10819e+02,9.83529e-01,9.33699e-01,3.55087e-01,3.76000e+02,4.26953e-01,-1.81772e+00,5.70680e+00,7.89113e-01,1.00000e+00,1.85185e-01,-3.33333e-02,-3.33333e-02
3.80000e+01,1.00000e+00,1.00000e+00,3.03000e+02,1.20000e+03,8.79269e+03,-2.38209e+03,-2.57269e+03,4.73227e+03,4.49313e+02,7.15440e-01,-2.32524e-01,1.77549e+06,3.52681e-01,7.11160e+03,1.84780e-01,3.28567e-01,4.65594e-01,6.32931e-01,8.15765e-01,9.40266e-03,1.18850e-02,3.23070e-01,3.55747e+03,1.59519e+02,9.86871e-01,9.49926e-01,3.29893e-01,1.13000e+02,3.40243e-01,-1.01605e+00,8.85757e-01,8.31739e-01,1.00000e+00,1.11111e-01,3.33333e-02,1.66667e-01
3.80000e+01,1.00000e+00,1.00000e+00,1.32500e+03,5.55000e+02,8.14846e+03,-3.59205e+02,-7.32699e+02,3.88982e+03,5.60269e+01,1.06998e-01,-4.02650e-01,2.11116e+06,2.81793e-01,4.34117e+03,1.18964e-01,2.18965e-01,3.15535e-01,4.86818e-01,7.32965e-01,1.54148e-02,3.64146e-03,5.69475e-01,2.17080e+03,1.74307e+02,8.72932e-01,8.57011e-01,1.49258e-01,7.80000e+01,5.21289e-01,6.21952e-02,8.83790e-01,7.72065e-01,1.00000e+00,3.70370e-02,-3.33333e-02,-1.66667e-01
3.80000e+01,1.00000e+00,1.00000e+00,1.50200e+03,1.76400e+03,6.25946e+03,-5.12792e+02,-8.74930e+02,3.33232e+03,3.16288e+02,7.28010e-01,-4.34468e-01,1.04959e+06,3.50483e-01,5.02681e+03,1.92309e-01,3.36793e-01,4.62601e-01,6.13930e-01,7.75683e-01,1.59272e-02,5.40080e-03,3.44161e-01,2.49410e+03,1.01993e+02,9.80045e-01,9.62114e-01,3.88407e-01,5.47000e+02,3.25753e-01,1.25493e+00,4.30329e-01,8.23594e-01,1.00000e+00,3.70370e-02,3.33333e-02,3.33333e-02
3.80000e+01,1.00000e+00,1.00000e+00,4.91000e+02,1.46500e+03,9.22758e+03,2.94681e+03,3.87326e+03,5.12401e+03,-5.67512e+02,-8.30830e-01,4.21334e-01,1.67055e+06,3.64350e-01,7.89042e+03,1.81347e-01,3.33260e-01,4.82891e-01,6.61412e-01,8.39099e-01,2.52384e-03,-1.40135e-03,2.95990e-01,3.75259e+03,9.75647e+01,9.63644e-01,9.62322e-01,3.82433e-01,5.37000e+02,3.34922e-01,-3.15393e-01,3.72241e-01,8.43110e-01,1.00000e+00,2.22222e-01,1.66667e-01,3.33333e-02
3.80000e+01,1.00000e+00,1.00000e+00,1.71000e+02,6.99000e+02,1.65991e+04,5.64644e+03,5.32455e+03,8.66965e+03,-2.70904e+02,-2.29905e-01,-6.28386e-02,4.29464e+06,3.34582e-01,1.20859e+04,1.59475e-01,2.92272e-01,4.23164e-01,6.01655e-01,7.98573e-01,4.03691e-03,1.23919e-02,6.28389e-01,6.07030e+03,8.30575e+01,9.95686e-01,9.84457e-01,1.67364e-01,2.10000e+01,4.11816e-01,-1.17460e+00,6.01923e+00,8.10282e-01,1.00000e+00,3.70370e-02,-3.33333e-02,-3.33333e-02
3.80000e+01,1.00000e+00,1.00000e+00,1.59900e+03,1.91800e+03,1.71897e+04,2.03361e+03,6.39195e+03,1.01039e+04,-1.21009e+03,-8.92880e-01,5.40492e-01,2.74999e+06,3.62035e-01,1.73694e+04,2.41642e-01,4.49562e-01,5.68378e-01,6.84800e-01,8.10390e-01,1.08047e-02,-9.66184e-03,1.41694e-01,6.08070e+03,1.38726e+02,9.76451e-01,9.42463e-01,4.32172e-01,7.02000e+02,3.81927e-01,1.12105e+00,2.13432e+00,8.94560e-01,1.00000e+00,2.59259e-01,-1.66667e-01,1.66667e-01
3.80000e+01,1.00000e+00,1.00000e+00,1.08700e+03,1.76600e+03,5.86074e+03,5.37588e+02,9.56253e+02,3.33842e+03,-3.55453e+02,-8.01948e-01,2.37257e-01,1.24302e+06,3.85648e-01,5.42849e+03,2.16430e-01,3.83841e-01,5.17219e-01,6.81625e-01,8.45599e-01,2.91886e-04,-1.07935e-02,4.39956e-01,2.66172e+03,1.33397e+02,9.74817e-01,9.58787e-01,4.06199e-01,6.17000e+02,2.77713e-01,-3.46601e-01,9.23350e-01,8.56508e-01,1.00000e+00,2.59259e-01,1.00000e-01,-3.33333e-02
3.80000e+01,1.00000e+00,1.00000e+00,1.18000e+03,1.12900e+03,1.05682e+04,2.70292e+02,5.03602e+02,5.52818e+03,-4.71573e+02,-6.15556e-01,1.28314e-01,3.31393e+06,3.21221e-01,7.52396e+03,1.57492e-01,2.92889e-01,4.25608e-01,6.02925e-01,7.96840e-01,7.49376e-03,-2.49653e-02,4.38193e-01,3.71437e+03,9.17294e+01,9.76264e-01,9.74020e-01,3.55849e-01,1.56000e+02,5.24827e-01,4.19086e-01,7.99267e+00,7.97103e-01,1.00000e+00,1.48148e-01,1.00000e-01,1.00000e-01
3.80000e+01,1.00000e+00,1.00000e+00,1.42000e+02,1.94400e+03,6.99062e+03,-2.84919e+01,-4.68685e+02,4.48805e+03,2.36883e+02,3.59591e-01,-2.81807e+00,3.66775e+06,1.69749e-01,4.15205e+03,1.44460e-01,2.62663e-01,3.80655e-01,5.38701e-01,7.52663e-01,1.61930e-02,7.59577e-03,5.75427e-01,2.07748e+03,1.00452e+02,9.93313e-01,9.41533e-01,1.56210e-01,4.70000e+01,7.58917e-01,3.52428e-01,4.62683e-02,6.06823e-01,1.00000e+00,0.00000e+00,-1.00000e-01,-1.00000e-01
3.80000e+01,1.00000e+00,1.00000e+00,8.22000e+02,1.82800e+03,6.08200e+03,-1.18564e+03,-1.03630e+03,3.29056e+03,3.40096e+02,8.02002e-01,1.03184e-01,1.14036e+06,3.66937e-01,5.22903e+03,2.07939e-01,3.53658e-01,5.00452e-01,6.56163e-01,8.19439e-01,3.00210e-04,-8.40084e-03,5.69297e-01,2.57752e+03,8.67809e+01,9.71781e-01,9.66187e-01,3.76847e-01,5.45000e+02,3.13831e-01,-8.90162e-02,6.90553e-02,8.41488e-01,1.00000e+00,1.48148e-01,-3.33333e-02,-1.00000e-01
3.80000e+01,1.00000e+00,1.00000e+00,1.42200e+03,1.95100e+03,8.42689e+03,6.36545e+02,-1.55891e+02,4.93629e+03,5.31189e+02,8.16854e-01,-1.15881e-01,1.44801e+06,3.73814e-01,8.50670e+03,3.34765e-01,4.70392e-01,5.71534e-01,6.94873e-01,8.24984e-01,2.79330e-03,-1.08878e-02,2.07415e-01,4.27680e+03,1.38458e+02,9.76491e-01,9.65239e-01,4.43402e-01,6.93000e+02,1.99051e-01,-5.82062e-01,3.73964e+00,8.88811e-01,1.00000e+00,1.48148e-01,1.00000e-01,-3.33333e-02
3.80000e+01,1.00000e+00,1.00000e+00,1.98100e+03,1.48200e+03,3.14946e+05,4.32667e+04,1.17197e+05,1.95364e+05,-5.98638e+03,-1.70816e-01,9.31541e-01,1.67182e+07,2.53752e-01,2.59184e+05,9.60746e-02,2.17967e-01,4.28747e-01,7.33200e-01,9.04965e-01,4.25473e-02,-5.28071e-03,4.53597e-03,1.03881e+05,1.21784e+01,9.25760e-01,8.42029e-01,2.94355e-01,2.71000e+02,4.14953e-01,-1.66375e-01,2.67556e+01,8.22391e-01,1.00000e+00,1.85185e-01,-3.66667e-01,2.33333e-01
3.80000e+01,1.00000e+00,1.00000e+00,4.75000e+02,1.64500e+03,1.33694e+04,-3.19944e+03,8.25757e+02,9.41202e+03,-1.07210e+03,-8.86456e-01,9.93544e-02,1.30699e+06,4.39850e-01,1.79512e+04,5.44134e-01,6.42858e-01,7.22293e-01,8.13478e-01,9.10354e-01,0.00000e+00,-6.65124e-03,6.19159e-02,8.38756e+03,1.97744e+02,9.73468e-01,9.66240e-01,4.80758e-01,7.56000e+02,1.13360e-01,2.09068e+00,1.14983e+02,9.65766e-01,1.00000e+00,2.96296e-01,3.33333e-02,-3.33333e-02
3.80000e+01,1.00000e+00,1.00000e+00,7.07000e+02,4.20000e+02,5.02344e+03,1.04356e+03,1.15319e+03,2.55894e+03,-1.95395e+02,-5.45802e-01,2.40559e-01,1.34844e+06,3.18765e-01,3.48706e+03,1.50950e-01,2.83962e-01,4.08853e-01,5.74466e-01,7.69083e-01,2.91545e-03,-2.41841e-02,1.13517e+00,1.73147e+03,3.07172e+01,9.86057e-01,9.10483e-01,2.25535e-01,4.30000e+01,4.37937e-01,-1.77076e-03,2.19126e+00,8.02890e-01,1.00000e+00,1.48148e-01,1.00000e-01,-1.66667e-01
3.80000e+01,1.00000e+00,1.00000e+00,1.24700e+03,7.69000e+02,8.46055e+03,8.54619e+02,1.49055e+03,4.28352e+03,-3.68905e+02,-6.32817e-01,7.70340e-01,2.00227e+06,2.94894e-01,5.33004e+03,1.33706e-01,2.54482e-01,3.64485e-01,5.32961e-01,7.53543e-01,1.79096e-02,-1.02700e-02,5.63351e-01,2.62224e+03,7.94945e+01,9.72983e-01,9.59698e-01,3.20219e-01,1.75000e+02,4.56573e-01,-6.31239e-01,1.68236e+00,7.93678e-01,1.00000e+00,1.48148e-01,3.33333e-02,-1.00000e-01
3.80000e+01,1.00000e+00,1.00000e+00,1.65800e+03,1.93400e+03,2.63785e+04,-1.20661e+03,5.40237e+03,1.46620e+04,-1.77370e+03,-8.93424e-01,5.84462e-01,4.32097e+06,2.93573e-01,2.23712e+04,3.35081e-01,4.23597e-01,4.90820e-01,5.90463e-01,8.13575e-01,2.52028e-02,-1.07122e-02,1.09801e-01,1.06918e+04,1.07058e+02,9.67642e-01,9.53101e-01,4.42349e-01,6.30000e+02,3.46555e-01,-6.26926e-01,8.44764e+00,8.89972e-01,1.00000e+00,1.85185e-01,1.00000e-01,-3.33333e-02
