-1.00000e+00,-1.00000e+00,-1.00000e+00,9.01000e+02,1.49900e+03,2.52430e+04,-1.63885e+04,-8.20035e+03,1.55027e+04,1.47127e+03,7.33394e-01,4.84442e-01,1.85700e+06,3.28032e-01,2.57489e+04,4.12416e-01,4.92222e-01,5.63298e-01,6.69520e-01,8.26872e-01,1.67661e-02,1.13604e-03,5.57590e-02,1.03386e+04,3.87955e+01,9.98641e-01,9.52881e-01,4.59302e-01,5.55000e+02,3.22068e-01,1.47552e+00,1.12747e+02,9.20146e-01,1.00000e+00,1.92308e-01,3.33333e-02,-3.33333e-02,6.25167e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,3.37000e+02,1.70800e+03,3.06201e+04,2.70429e+03,4.65298e+03,1.74135e+04,-2.26645e+01,-9.84759e-03,5.96915e-01,1.70962e+06,3.89719e-01,2.71794e+04,1.94180e-01,3.25277e-01,4.84820e-01,6.65180e-01,8.11481e-01,3.76437e-02,-1.63699e-02,3.94005e-02,1.38131e+04,3.56890e+01,8.86427e-01,8.75919e-01,4.12289e-01,3.48000e+02,3.01551e-01,-1.09449e+00,2.63596e+00,8.32799e-01,1.00000e+00,1.92308e-01,3.33333e-02,-1.66667e-01,4.70040e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.10900e+03,1.64500e+03,8.93137e+03,2.61436e+03,1.11963e+03,5.34145e+03,6.62914e+02,9.40449e-01,-5.07832e-01,8.13482e+05,3.36364e-01,8.92027e+03,2.80274e-01,4.37483e-01,5.56493e-01,7.08685e-01,8.61337e-01,7.04225e-03,9.67742e-03,8.62923e-02,3.97454e+03,4.50440e+01,9.96555e-01,9.74855e-01,4.36345e-01,7.37000e+02,2.25220e-01,-2.13348e-01,2.48139e+00,8.85390e-01,1.00000e+00,3.84615e-02,3.33333e-02,-3.33333e-02,8.02341e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,7.90000e+02,1.52200e+03,1.17487e+04,-8.60901e+03,-5.33111e+03,7.16029e+03,7.37781e+02,7.62150e-01,9.53719e-01,1.19990e+06,2.95256e-01,1.16037e+04,7.51018e-02,1.84182e-01,5.43613e-01,7.02748e-01,8.59115e-01,1.34291e-02,-3.43321e-03,1.04604e-01,2.30718e+03,3.04209e+01,9.75300e-01,9.23761e-01,4.24714e-01,5.01000e+02,5.98315e-01,-8.40496e-01,1.64521e+00,8.55351e-01,1.00000e+00,2.50000e-01,3.33333e-02,-3.33333e-02,8.72236e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.12600e+03,1.46900e+03,1.26864e+04,5.21056e+03,4.28757e+03,6.65524e+03,1.47473e+02,1.79755e-01,-7.60754e-01,1.12751e+06,2.96504e-01,9.81549e+03,2.00170e-01,3.34768e-01,4.32675e-01,5.36682e-01,7.09565e-01,4.88652e-02,5.33760e-03,8.97021e-02,4.88880e+03,4.86300e+01,9.74137e-01,9.60917e-01,4.05848e-01,4.69000e+02,2.83160e-01,-1.72832e+00,4.00381e+01,7.92300e-01,1.00000e+00,1.48148e-01,3.33333e-02,3.33333e-02,6.59230e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,4.82000e+02,1.46100e+03,2.15907e+04,-6.54700e+05,-6.53049e+05,2.82585e+04,3.36113e+03,1.64694e-01,1.10170e+01,6.15370e+06,2.80057e-02,1.35716e+04,1.45483e-01,2.75678e-01,3.87604e-01,5.44034e-01,7.52853e-01,9.05746e-03,1.69731e-02,5.93995e-02,6.77255e+03,9.63041e+00,9.99936e-01,9.69919e-01,1.22850e-01,1.80000e+01,9.90099e-01,1.81462e-01,6.12173e+03,3.82104e-01,1.00000e+00,3.84615e-02,-1.66667e-01,9.00000e-01,2.85023e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.35300e+03,1.01200e+03,9.08868e+03,-1.26959e+03,-1.20928e+03,4.89662e+03,-4.58653e+02,-6.68882e-01,-1.08727e-01,1.83099e+06,3.55285e-01,7.29556e+03,1.84861e-01,3.26122e-01,4.57685e-01,6.29495e-01,8.02284e-01,3.04157e-03,-3.37724e-03,5.21980e-01,3.60492e+03,4.45159e+01,9.93998e-01,8.74167e-01,3.54370e-01,3.15000e+02,3.59000e-01,-8.87008e-02,8.92673e-01,8.28763e-01,1.00000e+00,1.81818e-01,-3.33333e-02,-1.00000e-01,1.19083e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,2.93000e+02,1.78800e+03,1.24391e+04,1.61254e+03,3.16511e+03,6.11952e+03,-3.06396e+02,-3.96436e-01,1.56670e+00,1.34447e+06,1.96444e-01,5.57211e+03,9.90458e-02,1.88419e-01,2.66990e-01,4.13078e-01,7.12206e-01,5.22238e-02,6.88271e-03,1.31436e-01,2.67188e+03,2.64879e+01,9.95767e-01,9.74769e-01,3.36770e-01,2.40000e+02,6.31202e-01,-5.04603e-01,5.14932e+00,7.28509e-01,1.00000e+00,1.48148e-01,-1.66667e-01,3.33333e-02,7.77676e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,9.95000e+02,4.94000e+02,1.63271e+04,-2.19286e+03,-1.33203e+03,8.68729e+03,-6.90469e+02,-6.44355e-01,1.89587e-01,2.15998e+06,3.38766e-01,1.18338e+04,1.53160e-01,2.79467e-01,4.09691e-01,6.12475e-01,8.41414e-01,2.94039e-03,9.61795e-03,1.14239e-01,5.76519e+03,3.74470e+01,9.75822e-01,9.65160e-01,3.71007e-01,4.68000e+02,3.92466e-01,-1.54115e-01,7.01887e+00,8.23356e-01,1.00000e+00,1.85185e-01,3.33333e-02,3.33333e-02,7.69554e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.29700e+03,9.04000e+02,4.16381e+04,7.87595e+03,9.51655e+03,2.39249e+04,-1.13348e+03,-3.94307e-01,6.36274e-01,1.44388e+06,2.88196e-01,3.81879e+04,1.89095e-01,4.07332e-01,5.25267e-01,6.93364e-01,8.45832e-01,4.41501e-02,-1.13072e-02,1.40044e-02,2.07228e+04,5.88867e+01,9.93840e-01,9.44584e-01,4.11745e-01,3.54000e+02,2.85163e-01,-6.44346e-01,5.68780e-01,8.48571e-01,1.00000e+00,2.22222e-01,-1.00000e-01,-1.00000e-01,6.29242e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,2.26000e+02,8.44000e+02,1.52854e+04,-5.03598e+01,2.44895e+03,7.92538e+03,-4.77249e+02,-5.03559e-01,1.44689e+00,1.35167e+06,2.23354e-01,6.84190e+03,7.87564e-02,1.61698e-01,2.50224e-01,4.75107e-01,7.39332e-01,6.31373e-02,-1.13636e-02,1.20291e-01,3.10223e+03,3.53634e+01,9.70222e-01,9.64948e-01,3.51214e-01,2.39000e+02,5.93652e-01,6.09089e-02,3.12596e+00,7.46707e-01,1.00000e+00,1.50000e-01,3.33333e-02,1.00000e-01,9.79614e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.65000e+03,7.93000e+02,6.75625e+03,-3.77420e+00,5.24227e+02,3.06006e+03,1.16658e+02,2.88674e-01,1.61064e+00,1.15252e+06,1.99721e-01,2.98309e+03,1.02883e-01,1.97865e-01,2.85100e-01,4.09498e-01,6.03572e-01,4.10271e-02,7.25244e-03,6.09835e-01,1.47908e+03,2.80623e+01,9.85756e-01,9.10318e-01,2.40837e-01,1.31000e+02,6.29847e-01,-4.67971e-01,3.20880e+00,7.08253e-01,1.00000e+00,7.40741e-02,3.33333e-02,-1.00000e-01,1.49998e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.31200e+03,1.88600e+03,4.02136e+03,8.42401e+01,4.61097e+02,2.18484e+03,-2.23469e+02,-7.26799e-01,4.94764e-01,7.71651e+05,3.32647e-01,3.15794e+03,1.64808e-01,3.13184e-01,4.43502e-01,6.10535e-01,8.13163e-01,4.46122e-03,-5.82990e-03,4.62971e-01,1.52361e+03,2.61392e+01,9.69990e-01,9.67992e-01,3.81402e-01,4.19000e+02,3.61797e-01,-8.75330e-01,4.85415e-02,8.24058e-01,1.00000e+00,1.66667e-01,1.00000e-01,3.33333e-02,1.25003e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,6.80000e+02,1.22600e+03,2.09959e+04,-5.54409e+03,-5.73274e+03,1.04235e+04,5.62518e+02,3.92329e-01,-2.97394e-01,2.43566e+06,3.02229e-01,1.42959e+04,1.65535e-01,2.96024e-01,4.18973e-01,5.69476e-01,7.57044e-01,2.39006e-02,-1.11465e-02,1.95698e-01,7.16053e+03,6.83071e+01,9.97938e-01,9.03630e-01,2.61166e-01,8.70000e+01,4.60828e-01,-5.83712e-01,2.84972e+00,7.97261e-01,1.00000e+00,8.00000e-02,3.33333e-02,-3.33333e-02,8.50235e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,6.48000e+02,2.40000e+02,2.43102e+04,-1.09881e+04,-9.73999e+03,1.15844e+04,-1.31411e+03,-9.34221e-01,4.74271e-02,1.38320e+06,2.77868e-01,1.55451e+04,1.94914e-01,3.14163e-01,4.01864e-01,5.45490e-01,7.53115e-01,4.16213e-02,-6.25340e-03,4.04752e-02,8.12879e+03,3.86688e+01,9.83429e-01,9.54178e-01,4.04153e-01,5.92000e+02,3.88798e-01,-1.70072e+00,1.24493e+00,7.98225e-01,1.00000e+00,1.85185e-01,3.33333e-02,1.00000e-01,3.42292e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,9.67000e+02,1.99000e+03,6.16425e+03,-3.69929e+02,-4.99746e+02,3.23945e+03,2.04082e+02,4.67572e-01,-1.70986e-01,1.58125e+06,3.42284e-01,4.60129e+03,1.56528e-01,2.92130e-01,4.27970e-01,6.02499e-01,8.05401e-01,1.97964e-03,1.41323e-03,8.27838e-01,2.29915e+03,4.16624e+01,9.81499e-01,9.48303e-01,3.17023e-01,1.95000e+02,4.19163e-01,-7.69890e-02,1.62388e-01,8.10661e-01,1.00000e+00,3.70370e-02,-3.33333e-02,3.33333e-02,1.52461e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,6.95000e+02,1.60800e+03,4.32572e+03,-1.26100e+03,-1.49438e+03,2.23287e+03,1.51475e+02,5.24139e-01,-3.92082e-01,1.14940e+06,3.02512e-01,3.07045e+03,1.57499e-01,2.89568e-01,4.18676e-01,5.84490e-01,7.88349e-01,2.20933e-03,0.00000e+00,9.33317e-01,1.50477e+03,5.24157e+01,9.86175e-01,8.81076e-01,2.62155e-01,1.57000e+02,4.20094e-01,-6.57657e-01,1.80251e+00,8.14722e-01,1.00000e+00,0.00000e+00,-1.00000e-01,3.33333e-02,1.60168e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,2.23000e+02,1.74100e+03,1.59858e+04,3.88794e+03,3.62127e+03,8.28793e+03,-3.26278e+02,-1.70607e-01,-1.40968e-01,2.76262e+06,3.12005e-01,1.09041e+04,1.58412e-01,2.79111e-01,4.06138e-01,5.85546e-01,7.87866e-01,1.42631e-02,1.07697e-02,2.26774e-01,5.42679e+03,9.34571e+01,9.88389e-01,9.30583e-01,1.90974e-01,1.10000e+01,5.37219e-01,-7.79072e-01,2.04202e+00,7.94652e-01,9.99913e-01,7.40741e-02,-1.00000e-01,-3.33333e-02,1.44528e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,5.74000e+02,1.21400e+03,9.17122e+03,2.34983e+02,1.14534e+03,3.91669e+03,-2.06643e+02,-4.30102e-01,2.99866e+00,8.26774e+05,9.85614e-02,2.11594e+03,6.21659e-02,1.12191e-01,1.67920e-01,2.41095e-01,3.91615e-01,4.99234e-02,1.53046e-02,2.01976e-01,1.04363e+03,3.54765e+01,9.88063e-01,9.26257e-01,2.54355e-01,1.53000e+02,8.57055e-01,1.19425e+00,1.06262e+00,5.76739e-01,1.00000e+00,7.69231e-02,-1.00000e-01,-1.00000e-01,9.84056e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,5.94000e+02,1.23300e+03,4.89315e+03,-2.48078e+03,-2.67010e+03,2.48740e+03,9.52010e+01,2.91817e-01,-2.52806e-01,1.32573e+06,2.90762e-01,3.19178e+03,1.54266e-01,2.73049e-01,3.89891e-01,5.69838e-01,7.81916e-01,4.73274e-03,5.28659e-03,8.44873e-01,1.59487e+03,6.18931e+01,9.70625e-01,9.37556e-01,1.80993e-01,1.33000e+02,5.16416e-01,-1.29157e+00,8.46356e-01,8.01266e-01,1.00000e+00,7.69231e-02,-3.00000e-01,1.00000e-01,1.13122e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,2.05000e+03,1.28600e+03,3.81230e+03,-1.13834e+03,-1.24632e+03,1.95751e+03,-3.41624e+01,-1.24607e-01,-3.00045e-01,9.90722e+05,3.16800e-01,2.65460e+03,1.48899e-01,2.83766e-01,4.15688e-01,5.84771e-01,7.78010e-01,3.52225e-03,5.76000e-03,1.17728e+00,1.32535e+03,5.95794e+01,9.97039e-01,8.89521e-01,1.85804e-01,1.10000e+01,4.80320e-01,-3.63329e-01,7.29997e-01,7.96728e-01,1.00000e+00,4.00000e-02,-3.33333e-02,-1.00000e-01,1.41442e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.32600e+03,4.30000e+01,1.23985e+05,2.31412e+04,1.52570e+04,6.69496e+04,-5.56243e+03,-6.08141e-01,-2.28402e-01,3.33994e+06,3.50943e-01,1.03653e+05,1.81166e-01,3.32212e-01,4.75085e-01,6.45385e-01,8.03977e-01,1.82505e-02,-2.10692e-02,1.04995e-02,4.89080e+04,4.13503e+01,9.96591e-01,9.75099e-01,3.30154e-01,3.22000e+02,3.12264e-01,-7.56727e-01,8.62177e+00,8.37131e-01,1.00000e+00,8.00000e-02,1.00000e-01,-2.33333e-01,8.75958e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.56500e+03,1.15700e+03,3.63571e+04,-2.25749e+04,-1.03234e+04,2.42901e+04,1.91130e+03,6.09605e-01,5.97875e-01,2.52154e+06,3.62594e-01,4.63359e+04,2.01110e-01,4.04738e-01,6.80889e-01,8.13576e-01,9.08177e-01,1.43421e-03,-2.14977e-03,2.29580e-02,1.18169e+04,5.52941e+01,9.41474e-01,9.33619e-01,4.47103e-01,4.04000e+02,4.24937e-01,-4.78947e-01,6.18892e+01,8.94254e-01,1.00000e+00,2.17391e-01,3.33333e-02,-1.00000e-01,5.75440e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.28100e+03,5.47000e+02,2.45057e+05,-3.06773e+04,-3.57126e+04,1.52540e+05,-2.70673e+03,-1.39063e-01,1.04894e-01,2.66919e+06,3.89994e-01,2.75002e+05,2.74231e-01,4.62693e-01,5.80256e-01,6.76092e-01,8.76421e-01,0.00000e+00,-5.25152e-03,1.08908e-03,1.27045e+05,3.83695e+01,9.76875e-01,9.66378e-01,4.41830e-01,5.36000e+02,1.56440e-01,-1.44689e+00,3.03806e+02,8.78158e-01,1.00000e+00,1.48148e-01,1.00000e-01,1.00000e-01,1.08852e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,6.94000e+02,1.16200e+03,3.13859e+04,-3.37549e+03,-8.51940e+02,1.75865e+04,-9.87284e+02,-4.22049e-01,3.36230e-01,2.14531e+06,3.65299e-01,2.51431e+04,1.87228e-01,3.27728e-01,4.37719e-01,6.49894e-01,8.55237e-01,9.15264e-03,0.00000e+00,2.60358e-02,1.24016e+04,4.68560e+01,8.23351e-01,8.13341e-01,4.14594e-01,5.18000e+02,3.31956e-01,-3.95433e-01,9.71410e+00,8.46011e-01,1.00000e+00,2.22222e-01,3.33333e-02,1.00000e-01,5.54389e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,9.30000e+01,1.74200e+03,5.68350e+03,-1.24470e+03,-3.99076e+02,2.94567e+03,2.42492e+02,6.11662e-01,1.11684e+00,7.52779e+05,2.61239e-01,3.52095e+03,1.28426e-01,2.35400e-01,3.58699e-01,5.31858e-01,7.49971e-01,4.08934e-02,8.80226e-03,2.97542e-01,1.49724e+03,2.60254e+01,9.39547e-01,9.26600e-01,3.78940e-01,3.43000e+02,5.14618e-01,4.43896e-01,8.55414e-01,7.82263e-01,1.00000e+00,1.20000e-01,1.00000e-01,1.00000e-01,1.25823e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,5.30000e+02,1.11000e+03,9.71427e+03,1.30345e+03,1.01526e+03,5.32632e+03,5.18679e+02,6.93413e-01,-9.67002e-02,1.49487e+06,3.72748e-01,8.35699e+03,1.92759e-01,3.49074e-01,4.86641e-01,6.55217e-01,8.31335e-01,9.83284e-04,-8.51621e-03,3.50350e-01,4.14816e+03,6.18722e+01,9.93075e-01,9.50356e-01,3.89239e-01,4.76000e+02,3.05929e-01,-2.67271e-01,5.55977e-01,8.41770e-01,1.00000e+00,4.34783e-02,3.33333e-02,-1.00000e-01,1.31702e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,3.26000e+02,7.99000e+02,3.48726e+03,-4.02564e+02,-4.41961e+02,1.77347e+03,-1.76186e+01,-7.60850e-02,-1.60671e-01,1.00372e+06,3.18591e-01,2.46691e+03,1.58944e-01,2.91198e-01,4.22976e-01,5.91386e-01,7.86118e-01,2.64971e-04,3.97246e-03,1.40171e+00,1.23031e+03,4.31482e+01,9.39879e-01,9.27294e-01,1.70957e-01,1.00000e+00,4.11282e-01,-9.79288e-02,9.68030e-01,8.08367e-01,1.00000e+00,0.00000e+00,-3.33333e-02,-1.66667e-01,1.72270e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,2.06200e+03,6.48000e+02,1.15566e+04,2.21908e+03,2.14631e+03,5.93307e+03,2.22655e+02,2.61430e-01,-8.71145e-02,2.27680e+06,3.12198e-01,7.94574e+03,1.58856e-01,2.87742e-01,4.08028e-01,5.78040e-01,7.68823e-01,1.45015e-02,1.35870e-02,4.02945e-01,3.97427e+03,5.46222e+01,9.86020e-01,9.45646e-01,3.02545e-01,1.13000e+02,4.78261e-01,-2.61571e-01,4.88188e-01,8.06365e-01,7.32015e-01,7.69231e-02,3.33333e-02,-1.66667e-01,8.31785e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.50500e+03,1.70800e+03,2.79596e+04,-2.74007e+02,-7.13134e+02,1.36450e+04,-1.39628e+03,-7.84035e-01,-5.63185e-02,2.31289e+06,3.01768e-01,1.82856e+04,1.44940e-01,2.76716e-01,3.81368e-01,5.28565e-01,7.26618e-01,1.82648e-02,3.13748e-03,1.12925e-01,9.05328e+03,5.75736e+01,9.80741e-01,9.33764e-01,3.66639e-01,3.77000e+02,4.04450e-01,-1.17269e-02,1.11177e-01,8.00768e-01,1.00000e+00,1.15385e-01,1.00000e-01,3.33333e-02,5.89335e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.17900e+03,1.10400e+03,3.10947e+04,2.82719e+03,8.89694e+03,1.57534e+04,9.87328e+02,5.26712e-01,2.31344e+00,1.57382e+06,1.22774e-01,5.53540e+03,2.98948e-02,6.05978e-02,9.87888e-02,2.59245e-01,5.93751e-01,7.54645e-02,1.06101e-02,2.77208e-02,2.31617e+03,2.89038e+01,9.82891e-01,9.73340e-01,3.35733e-01,2.13000e+02,8.00682e-01,1.05558e-01,1.00472e+01,6.63980e-01,1.00000e+00,9.09091e-02,-3.33333e-02,2.33333e-01,5.47222e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.58400e+03,1.12500e+03,8.76978e+03,-6.87588e+02,7.94268e+02,4.32857e+03,2.75238e+02,4.72569e-01,1.98530e+00,1.39438e+06,1.63110e-01,4.30843e+03,1.23486e-01,2.33404e-01,3.31726e-01,4.79583e-01,7.00673e-01,3.21731e-02,6.43087e-03,1.81986e-01,1.82127e+03,2.44679e+01,9.96826e-01,9.76214e-01,3.51476e-01,2.49000e+02,7.17919e-01,2.77544e-01,4.41807e-03,7.27302e-01,1.00000e+00,1.15385e-01,1.66667e-01,1.00000e-01,9.50162e-02
-1.00000e+00,-1.00000e+00,-1.00000e+00,1.03900e+03,1.24600e+03,1.14555e+05,1.87324e+04,1.01123e+04,5.96188e+04,-1.96283e+03,-7.14626e-02,-1.00330e-01,2.15056e+07,3.43043e-01,9.16029e+04,1.44662e-01,2.84259e-01,4.57658e-01,6.11594e-01,7.43509e-01,1.47142e-02,-1.04638e-02,1.82630e-01,4.05517e+04,3.17436e+01,9.85777e-01,9.71360e-01,3.66407e-01,4.78000e+02,3.93948e-01,-1.35112e-01,4.34402e+00,8.24130e-01,1.00000e+00,1.53846e-01,-1.00000e-01,1.00000e-01,1.15611e-01
-1.00000e+00,-1.00000e+00,-1.00000e+00,2.33000e+02,9.15000e+02,2.05547e+04,-3.11868e+03,4.29320e+03,1.30498e+04,8.35066e+02,4.46121e-01,8.25173e-01,1.29716e+06,2.41340e-01,2.15398e+04,1.68188e-01,4.58742e-01,5.76334e-01,7.14047e-01,8.58868e-01,2.32381e-02,1.75105e-02,3.55135e-02,4.44869e+03,2.54193e+01,9.98935e-01,9.85816e-01,4.43277e-01,3.28000e+02,5.54625e-01,-3.43349e-01,3.69598e-01,8.90283e-01,1.00000e+00,2.00000e-01,1.66667e-01,1.66667e-01,6.39231e-02
