1,1,100,943,1,0
1,1,1001,1916,1,0
1,1,1005,1875,1,0
1,1,1006,457,1,0
1,1,1015,338,1,0
1,1,1018,202,1,0
1,1,1044,2019,1,0
1,1,1079,1577,-1,1
1,1,1090,1686,-1,1
1,1,1101,618,1,1
1,1,1128,2002,1,0
1,1,1128,2005,1,0
1,1,1155,1232,1,0
1,1,1165,658,-1,1
1,1,1170,1708,1,0
1,1,1175,1417,1,0
1,1,1176,1131,1,0
1,1,1176,82,1,0
1,1,1186,1602,-1,1
1,1,1222,847,1,0
1,1,1224,1361,1,0
1,1,1233,729,1,0
1,1,1233,733,1,0
1,1,1237,1260,-1,1
1,1,1262,1083,1,0
1,1,1268,1301,-1,1
1,1,1291,839,1,0
1,1,1306,856,-1,1
1,1,1317,2003,1,0
1,1,1320,1605,1,0
1,1,1337,991,-1,1
1,1,1347,1130,-1,1
1,1,1350,1670,-1,1
1,1,1350,1673,-1,1
1,1,1355,1082,1,0
1,1,1381,1230,1,0
1,1,1384,1056,1,1
1,1,1387,1111,-1,1
1,1,1387,1995,1,0
1,1,1387,1998,1,0
1,1,1398,1301,1,0
1,1,1414,1071,1,0
1,1,143,1535,1,0
1,1,1430,1059,1,0
1,1,1432,1186,1,0
1,1,1449,1794,1,0
1,1,1458,1115,1,0
1,1,1481,1496,1,0
1,1,150,788,-1,1
1,1,1511,148,1,0
1,1,1517,1680,1,0
1,1,155,1463,1,0
1,1,155,451,-1,1
1,1,1563,1103,1,1
1,1,1647,1620,1,0
1,1,1648,2002,1,0
1,1,1660,2014,1,0
1,1,1662,1986,1,0
1,1,1667,1849,1,0
1,1,1668,982,1,0
1,1,1678,1882,1,0
1,1,1715,1784,-1,1
1,1,1720,1475,-1,1
1,1,1720,1479,-1,1
1,1,1726,1598,1,0
1,1,174,1526,1,0
1,1,1740,795,1,0
1,1,1747,785,1,0
1,1,1754,668,1,0
1,1,176,1283,1,0
1,1,176,1297,1,0
1,1,1764,1188,1,0
1,1,1805,2036,1,0
1,1,1811,905,1,0
1,1,1822,1951,-1,1
1,1,1823,1963,-1,1
1,1,1852,1985,1,1
1,1,1859,1282,1,1
1,1,1869,1004,-1,1
