1,1,1006,39,7,0
1,1,1006,40,7,0
1,1,1008,39,7,0
1,1,101,427,-1,1
1,1,1011,449,-1,1
1,1,102,1448,-1,1
1,1,1027,168,-1,1
1,1,1036,1879,-1,1
1,1,1046,562,7,0
1,1,1046,594,-1,1
1,1,105,1148,-1,1
1,1,1055,874,-1,1
1,1,1099,1837,-1,1
1,1,1100,41,-1,1
1,1,1141,351,-1,1
1,1,1146,99,-1,1
1,1,1147,367,7,0
1,1,1151,797,-1,1
1,1,1158,423,-1,1
1,1,116,1445,7,0
1,1,1179,1725,-1,1
1,1,1188,324,7,0
1,1,119,1199,-1,1
1,1,1192,641,7,1
1,1,1198,373,7,0
1,1,1198,600,-1,1
1,1,1208,1996,7,1
1,1,122,843,7,0
1,1,1252,348,-1,1
1,1,130,136,7,0
1,1,131,1389,7,0
1,1,1331,748,-1,1
1,1,1335,1788,7,0
1,1,1399,482,6,0
1,1,140,192,-1,1
1,1,141,1268,7,0
1,1,143,772,7,0
1,1,1435,1789,-1,1
1,1,1442,1314,7,0
1,1,1485,1830,-1,1
1,1,152,1167,-1,1
1,1,1522,902,7,0
1,1,158,996,7,0
1,1,1723,1455,7,0
1,1,174,1445,-1,1
1,1,176,346,7,0
1,1,178,710,7,0
1,1,178,729,7,0
1,1,179,952,7,1
1,1,180,1788,7,0
1,1,183,938,7,1
1,1,183,940,0,0
1,1,184,1150,7,0
1,1,184,1216,7,0
1,1,184,234,7,0
1,1,185,1350,7,0
1,1,1870,1227,-1,1
1,1,192,1120,7,0
1,1,1954,1525,7,0
1,1,196,1238,7,0
1,1,197,1240,7,0
1,1,202,1181,7,0
1,1,202,1517,7,0
1,1,2039,1919,-1,1
1,1,2040,1855,-1,1
1,1,2047,1944,-1,1
1,1,209,860,-1,1
1,1,217,885,-1,1
1,1,217,888,-1,1
1,1,220,830,7,0
1,1,222,385,7,0
1,1,223,383,7,0
1,1,225,812,-1,1
1,1,230,706,-1,1
1,1,231,1065,-1,1
1,1,250,517,-1,1
1,1,250,561,-1,1
1,1,263,1615,7,0
1,1,264,1325,7,0
1,1,265,1036,7,0
1,1,266,1035,7,0
1,1,268,394,7,0
1,1,269,822,7,0
1,1,271,925,7,0
1,1,272,550,7,0
1,1,274,744,7,0
1,1,280,1756,-1,1
1,1,281,1756,7,0
1,1,284,1260,-1,1
1,1,291,857,7,0
1,1,298,747,-1,1
1,1,304,445,7,1
1,1,315,807,7,0
1,1,317,288,-1,1
1,1,317,505,7,0
1,1,318,606,7,0
1,1,319,608,7,0
1,1,322,712,7,0
1,1,326,728,7,0
1,1,327,1078,7,0
1,1,330,414,7,0
1,1,331,1554,-1,1
1,1,336,1096,-1,1
1,1,336,1661,-1,1
1,1,344,747,7,0
1,1,348,151,-1,1
1,1,349,1571,2,0
1,1,351,1508,-1,1
1,1,358,354,7,0
1,1,361,285,-1,1
1,1,361,525,7,0
1,1,363,771,7,0
1,1,368,412,1,0
1,1,370,794,-1,1
1,1,373,396,7,0
1,1,374,1268,-1,1
1,1,387,1046,7,0
1,1,392,923,7,0
1,1,396,760,7,0
1,1,409,990,-1,1
1,1,410,536,7,0
1,1,418,881,7,0
1,1,420,675,7,0
1,1,421,1406,7,0
1,1,425,1028,-1,1
1,1,427,1124,7,0
1,1,429,773,7,0
1,1,431,606,7,1
1,1,438,575,7,0
1,1,443,899,7,0
1,1,452,530,7,0
1,1,456,1819,7,0
1,1,465,629,-1,1
1,1,472,1085,7,0
1,1,480,370,7,0
1,1,482,848,7,0
