1,1,1004,1943,2,0
1,1,101,1573,2,0
1,1,1026,969,2,0
1,1,1031,1924,-1,1
1,1,1034,1537,-1,1
1,1,1042,1961,2,0
1,1,105,1362,2,0
1,1,1054,362,2,0
1,1,1069,458,-1,1
1,1,107,1070,2,0
1,1,1073,1517,2,0
1,1,1078,755,2,0
1,1,1080,893,2,0
1,1,1081,1152,2,0
1,1,1089,1820,-1,1
1,1,1094,1656,2,0
1,1,1095,580,2,0
1,1,1095,584,2,0
1,1,1096,1670,2,0
1,1,1100,1975,2,0
1,1,1100,614,2,0
1,1,1101,88,-1,1
1,1,1106,1882,2,0
1,1,1111,1166,2,0
1,1,1113,1386,-1,1
1,1,113,937,2,0
1,1,1131,1858,2,0
1,1,1132,793,2,0
1,1,1134,1048,2,0
1,1,1134,1269,-1,1
1,1,1136,1376,2,0
1,1,1143,1549,-1,1
1,1,1154,1961,2,0
1,1,116,1189,-1,1
1,1,1162,1737,2,0
1,1,1162,1951,2,0
1,1,1167,482,2,0
1,1,1177,1125,2,0
1,1,1179,1930,2,0
1,1,1179,1932,2,0
1,1,118,1401,2,0
1,1,1183,1704,2,0
1,1,1183,1741,2,0
1,1,1185,1784,2,0
1,1,1188,1695,2,0
1,1,1188,820,2,0
1,1,1196,1882,2,0
1,1,1205,1662,-1,1
1,1,1208,1412,2,0
1,1,1216,1606,-1,1
1,1,1216,186,-1,1
1,1,1221,1755,2,0
1,1,1225,1092,2,0
1,1,1243,1977,2,0
1,1,1248,1953,2,0
1,1,1249,1527,2,0
1,1,125,987,2,0
1,1,1251,1861,2,0
1,1,1253,1882,-1,1
1,1,1266,1787,2,0
1,1,1267,1790,2,0
1,1,1268,325,2,0
1,1,1269,1160,2,0
1,1,1269,1697,2,0
1,1,127,1135,2,0
1,1,1272,1481,2,0
1,1,1274,219,2,0
1,1,1275,223,2,0
1,1,1284,1087,2,0
1,1,1284,1516,2,0
1,1,1284,1791,2,0
1,1,1284,634,2,0
1,1,1285,1481,2,0
1,1,1287,1769,2,0
1,1,1290,1107,2,0
1,1,1295,1490,2,0
1,1,1306,33,2,0
1,1,1307,1938,2,0
1,1,1308,1871,2,0
1,1,1314,1109,2,0
1,1,1319,1566,2,0
1,1,1324,371,2,0
1,1,1325,1792,-1,1
1,1,1328,1781,2,0
1,1,1329,1708,2,1
1,1,133,607,2,0
1,1,1330,1018,-1,1
1,1,1331,1765,2,0
1,1,1337,1671,2,0
1,1,1337,985,2,0
1,1,1338,1440,2,0
1,1,134,1014,-1,1
1,1,1345,1919,2,0
1,1,1345,1962,2,0
1,1,135,983,2,0
1,1,1351,1479,2,0
1,1,1351,59,-1,1
1,1,1357,1854,2,0
1,1,1363,2001,2,0
1,1,1364,2002,2,0
1,1,1365,856,-1,1
1,1,137,1695,2,0
1,1,1371,1694,2,0
1,1,1372,1060,2,0
1,1,1374,1804,2,0
1,1,1375,636,2,0
1,1,1383,383,2,0
1,1,1387,1981,2,0
1,1,1388,1630,2,0
1,1,1388,1736,2,0
1,1,1390,1564,2,0
1,1,1397,1014,-1,1
1,1,1397,656,2,1
1,1,1400,680,2,0
1,1,1408,1778,-1,1
1,1,1408,1920,2,1
1,1,1413,1687,2,0
1,1,1420,1749,2,0
1,1,1423,1879,2,0
1,1,1423,266,-1,1
1,1,1430,1725,2,0
1,1,1431,1722,2,0
1,1,144,1683,2,0
1,1,1443,1830,2,0
1,1,1444,1666,2,0
1,1,1446,1253,2,0
1,1,1454,1712,2,0
1,1,1455,1107,2,0
1,1,1463,775,2,0
1,1,1464,1952,-1,1
1,1,1466,1983,2,0
1,1,1468,1695,2,0
1,1,1468,1745,-1,1
1,1,147,891,2,0
1,1,148,1753,-1,1
1,1,148,1879,2,0
1,1,1482,1624,2,0
1,1,1482,1908,2,0
1,1,1484,266,2,0
1,1,1486,1806,2,0
1,1,1487,1965,2,0
1,1,1489,1430,2,0
1,1,1491,1657,2,0
1,1,1491,2005,2,0
1,1,1493,1756,2,1
1,1,1494,1342,2,0
1,1,1498,1066,2,0
1,1,150,1130,2,1
1,1,150,1132,2,0
1,1,1501,617,2,0
1,1,1505,2014,-1,1
1,1,1506,1416,2,0
1,1,151,1120,2,0
1,1,151,243,2,0
1,1,1510,2003,2,0
1,1,1513,104,2,0
1,1,1519,1934,2,0
1,1,1520,1332,-1,1
1,1,1529,1616,2,0
1,1,1538,1763,2,0
1,1,1538,860,2,0
1,1,1543,1740,2,0
1,1,1543,1788,2,0
1,1,1544,112,2,0
1,1,1552,1900,2,1
1,1,1553,1659,2,0
1,1,1558,1685,2,0
1,1,156,1531,2,0
1,1,1575,1573,2,0
1,1,1576,1480,-1,1
1,1,1588,1341,2,0
1,1,1591,123,-1,1
1,1,1594,1393,2,0
1,1,1597,1740,2,0
1,1,1599,2021,2,0
1,1,1608,1456,2,0
1,1,1608,1722,2,0
1,1,161,1234,2,0
1,1,1610,1765,2,0
1,1,1611,1786,2,0
1,1,1611,1788,2,0
1,1,1619,404,2,0
1,1,1621,1389,2,0
1,1,1624,1839,-1,1
1,1,1628,1651,2,0
1,1,163,633,2,0
1,1,1633,861,2,0
1,1,1638,1982,2,0
1,1,1639,1866,2,0
