1,1,1739,1551,0,0
1,1,303,1200,0,0
1,1,1325,555,-1,1
1,1,1502,1764,0,0
1,1,491,1465,0,0
1,1,171,699,0,0
1,1,1599,1918,0,1
1,1,1087,1766,0,0
1,1,1180,1129,0,0
1,1,142,1944,-1,1
1,1,822,1828,0,0
1,1,1422,1951,0,0
1,1,1981,1482,-1,1
1,1,475,1645,-1,1
1,1,707,420,0,0
1,1,1247,769,0,0
1,1,1658,1934,0,0
1,1,356,306,0,0
1,1,817,396,0,0
1,1,419,1483,0,0
1,1,1338,1940,0,0
1,1,1459,2007,0,0
1,1,1141,1966,0,0
1,1,595,470,-1,1
1,1,318,1003,-1,1
1,1,1847,1273,0,0
1,1,234,763,0,0
1,1,91,1202,0,0
1,1,1119,419,-1,1
1,1,118,1571,0,0
1,1,1199,2030,0,0
1,1,418,723,0,0
1,1,120,816,-1,1
1,1,534,738,0,0
1,1,240,2014,0,0
1,1,170,1627,0,0
1,1,1164,658,0,0
1,1,1452,2006,0,0
1,1,1514,1832,0,0
1,1,1344,1128,0,0
1,1,496,558,0,0
1,1,720,1937,0,0
1,1,1859,1299,0,0
1,1,1238,694,0,0
1,1,1444,1410,0,0
1,1,84,1460,0,0
1,1,474,1861,0,0
1,1,327,965,0,0
1,1,1436,590,0,1
1,1,102,974,0,0
1,1,609,314,0,0
1,1,1533,1937,0,0
1,1,1991,1799,0,0
1,1,1801,1991,0,0
1,1,428,1132,0,0
1,1,1549,1820,0,0
1,1,1865,1429,0,0
1,1,1432,1847,0,0
1,1,1531,1863,0,0
1,1,375,1100,0,0
1,1,1238,1613,0,0
1,1,339,141,0,0
1,1,1397,1799,0,0
1,1,273,1859,0,0
1,1,1306,811,0,0
1,1,1000,1803,0,0
1,1,1427,1632,0,0
1,1,308,1061,0,0
1,1,706,1126,0,1
1,1,263,1150,0,0
1,1,1384,1813,0,0
1,1,404,590,0,0
1,1,980,1654,0,0
1,1,624,1071,0,0
1,1,399,1312,0,0
1,1,174,950,0,0
1,1,641,687,0,0
1,1,1214,668,0,0
1,1,658,2026,0,0
1,1,391,1775,-1,1
1,1,235,1244,0,0
1,1,1790,117,0,0
1,1,1171,1912,0,0
1,1,1390,1359,0,0
1,1,1098,697,0,0
1,1,1895,1775,0,0
1,1,1135,626,0,0
1,1,1004,196,0,0
