1,1,1127,1665,1,0
1,1,473,1516,1,0
1,1,1699,1091,1,0
1,1,826,698,1,0
1,1,1786,571,-1,1
1,1,667,1935,1,0
1,1,229,942,1,0
1,1,1815,113,1,0
1,1,1954,1620,1,0
1,1,1113,1938,1,0
1,1,210,1182,-1,1
1,1,724,313,-1,1
1,1,916,723,1,0
1,1,1447,1755,1,0
1,1,597,1509,1,0
1,1,1534,1955,1,0
1,1,448,1098,-1,1
1,1,166,201,1,0
1,1,235,845,1,0
1,1,292,295,-1,1
1,1,1560,1916,1,0
1,1,1732,1976,1,0
1,1,131,491,1,0
1,1,364,1196,1,0
1,1,260,480,1,0
1,1,1815,727,1,0
1,1,364,457,1,0
1,1,1958,1820,-1,1
1,1,490,580,1,0
1,1,855,1674,1,0
1,1,1039,567,1,0
1,1,693,1823,1,0
1,1,1935,1621,1,0
1,1,1662,1995,-1,1
1,1,1021,1791,-1,1
1,1,2069,1745,1,0
1,1,1407,816,1,0
1,1,1431,1619,1,1
1,1,1926,1760,-1,1
1,1,1662,1992,1,0
1,1,1329,949,1,0
1,1,1898,109,-1,1
1,1,811,1956,1,0
1,1,2025,948,1,0
1,1,1364,908,-1,1
1,1,829,1260,1,0
1,1,1114,1941,-1,1
1,1,1209,773,1,0
1,1,1407,872,1,0
1,1,202,1518,-1,1
1,1,768,1112,1,0
1,1,2059,1879,1,0
1,1,1283,79,1,0
1,1,451,68,-1,1
1,1,1387,831,-1,1
1,1,244,869,1,1
1,1,211,1653,1,0
1,1,187,709,-1,1
1,1,1740,2014,-1,1
1,1,115,1329,1,0
1,1,1605,1461,1,0
1,1,931,357,-1,1
1,1,615,1229,-1,1
1,1,1969,274,1,0
1,1,1811,1048,-1,1
1,1,1962,1673,1,0
1,1,349,182,1,0
1,1,336,1244,1,0
1,1,653,914,-1,1
1,1,144,1081,1,0
1,1,229,944,1,0
1,1,1689,1909,1,0
1,1,269,941,1,0
1,1,1363,1030,-1,1
1,1,1956,821,1,0
1,1,1944,1347,1,0
1,1,705,417,1,0
1,1,310,1126,1,0
1,1,1682,1527,-1,1
1,1,353,532,-1,1
1,1,1861,1603,1,0
1,1,236,842,1,0
1,1,218,953,1,0
1,1,332,406,1,1
1,1,230,362,1,0
1,1,162,718,-1,1
1,1,248,481,1,0
1,1,274,1001,1,0
1,1,1997,1280,-1,1
1,1,973,1928,1,1
1,1,122,1296,1,0
1,1,1786,1376,1,0
1,1,653,724,1,0
1,1,364,1197,1,0
1,1,1777,1524,1,0
1,1,1148,1534,1,0
1,1,509,1388,-1,1
1,1,1841,232,1,0
1,1,1160,1246,1,0
1,1,1902,1643,1,0
1,1,1550,1950,1,0
1,1,605,1096,1,0
1,1,871,542,1,0
1,1,1256,508,1,0
1,1,462,676,1,0
1,1,1415,1950,1,0
1,1,709,544,1,0
1,1,388,495,-1,1
1,1,764,800,1,0
1,1,1961,1919,-1,1
1,1,1016,338,-1,1
1,1,659,750,1,0
1,1,616,316,-1,1
1,1,1767,1967,1,0
1,1,806,1950,1,0
1,1,673,733,1,0
1,1,133,1305,1,0
1,1,590,309,-1,1
1,1,581,821,1,0
1,1,632,1187,1,0
1,1,1274,407,1,1
1,1,616,318,1,0
1,1,162,699,1,0
1,1,665,1970,1,0
1,1,298,641,1,0
1,1,1236,654,-1,1
1,1,581,819,1,0
1,1,138,1576,1,0
1,1,1486,1786,1,0
1,1,1670,1071,1,0
1,1,164,717,1,0
1,1,1353,1675,1,0
1,1,459,107,-1,1
1,1,464,537,1,0
1,1,95,902,1,0
1,1,706,1216,1,0
1,1,1391,1330,-1,1
1,1,1178,585,-1,1
1,1,1781,316,1,0
1,1,1179,1669,1,0
1,1,427,965,1,0
1,1,303,769,1,0
1,1,466,1682,-1,1
1,1,1450,564,-1,1
1,1,434,681,-1,1
1,1,1859,278,-1,1
1,1,687,1091,-1,1
1,1,468,62,-1,1
1,1,330,1431,1,0
1,1,322,1059,-1,1
1,1,1857,1587,1,0
1,1,1754,388,-1,1
1,1,1025,1685,1,0
1,1,1761,844,1,0
1,1,447,1100,-1,1
1,1,1073,785,1,0
1,1,424,1202,1,0
1,1,599,1180,1,0
1,1,322,1061,1,0
1,1,119,314,1,0
1,1,2045,1855,1,0
1,1,322,651,1,0
1,1,1847,1821,1,0
1,1,1113,1687,1,0
1,1,358,726,1,0
1,1,268,1228,1,0
1,1,843,1953,1,0
1,1,401,1147,1,0
1,1,273,1952,1,0
1,1,1176,1416,-1,1
1,1,1215,1253,-1,1
1,1,1323,768,1,0
1,1,2049,975,-1,1
1,1,1222,1728,1,0
1,1,2046,1484,1,0
1,1,1164,1880,1,0
1,1,785,1150,1,0
1,1,1226,943,-1,1
1,1,615,320,-1,1
1,1,1431,1762,1,0
1,1,238,1233,-1,1
1,1,649,1117,1,1
1,1,286,1996,1,0
1,1,1135,1110,-1,1
1,1,448,1982,1,0
1,1,331,1175,1,0
1,1,351,1650,-1,1
1,1,134,668,1,0
1,1,655,2002,1,0
1,1,1767,1935,1,0
1,1,338,882,1,0
1,1,945,1066,1,0
1,1,811,1879,1,0
1,1,376,800,1,0
1,1,1993,1164,-1,1
1,1,1294,1288,1,0
1,1,1421,1203,1,0
1,1,378,874,1,0
1,1,761,1784,1,0
1,1,589,311,1,0
1,1,282,660,1,0
1,1,387,1284,1,0
1,1,1295,59,-1,1
1,1,703,419,1,0
1,1,516,623,-1,1
1,1,2038,1509,1,0
1,1,1891,1655,1,0
1,1,646,205,-1,1
1,1,1298,1048,1,0
1,1,226,1255,1,0
1,1,282,658,1,0
1,1,221,1050,1,0
1,1,399,1097,1,0
1,1,2065,1676,1,0
1,1,304,1987,1,0
1,1,1184,1825,1,0
1,1,566,870,1,0
1,1,655,737,1,0
1,1,410,1124,1,0
1,1,1780,1313,1,0
1,1,1941,922,1,0
1,1,203,1503,1,0
1,1,131,1484,-1,1
1,1,1703,160,1,0
1,1,1907,67,1,0
1,1,1788,1548,1,0
1,1,1802,1264,1,0
1,1,268,627,1,0
1,1,746,1971,1,1
1,1,801,144,-1,1
1,1,1497,1146,-1,1
1,1,1712,1015,1,0
1,1,435,2017,-1,1
1,1,1023,1933,1,0
1,1,1328,1036,1,0
1,1,202,418,1,0
1,1,720,998,-1,1
1,1,1393,933,1,0
1,1,1330,853,1,0
1,1,1856,1644,-1,1
1,1,1216,186,-1,1
1,1,1393,934,1,0
1,1,353,1115,1,1
