1,1,1006,1239,-1,1
1,1,1010,1340,-1,1
1,1,1022,1893,-1,1
1,1,1081,668,1,0
1,1,109,1674,1,0
1,1,1092,1308,1,0
1,1,1094,1983,-1,1
1,1,1134,1620,1,0
1,1,1139,316,1,0
1,1,1166,653,-1,1
1,1,1175,1661,-1,1
1,1,1207,2047,1,0
1,1,1229,1806,-1,1
1,1,1232,1605,-1,1
1,1,1237,1106,-1,1
1,1,1245,1137,1,0
1,1,1247,1378,1,0
1,1,1247,1696,-1,1
1,1,1256,301,1,0
1,1,1260,1105,-1,1
1,1,1263,1317,1,0
1,1,1267,1935,1,0
1,1,1274,1078,1,0
1,1,1284,1938,-1,1
1,1,1285,856,1,0
1,1,1296,1764,1,0
1,1,1302,1769,-1,1
1,1,1311,1687,1,0
1,1,1321,1257,1,0
1,1,1338,1994,1,0
1,1,1352,1869,-1,1
1,1,1356,2007,1,0
1,1,1373,1871,1,0
1,1,1383,1969,-1,1
1,1,1384,1691,-1,1
1,1,1388,1222,1,0
1,1,1388,2042,1,0
1,1,1404,1869,1,1
1,1,1409,1934,1,0
1,1,1414,1732,1,0
1,1,1417,1672,-1,1
1,1,1418,1136,-1,1
1,1,1428,1908,1,0
1,1,1432,1842,1,0
1,1,1439,1703,1,0
1,1,1443,1606,1,0
1,1,1447,1781,1,0
1,1,1449,2039,1,0
1,1,1452,1733,1,0
1,1,1456,1192,1,0
1,1,1464,1093,1,0
1,1,1464,1705,1,0
1,1,1465,1494,-1,1
1,1,1468,1320,1,0
1,1,1468,1808,1,0
1,1,1473,1639,1,0
1,1,1482,1912,-1,1
1,1,1484,1518,1,0
1,1,1489,1977,-1,1
1,1,1491,2024,-1,1
1,1,1494,1041,1,0
1,1,1502,1795,1,0
1,1,1503,1332,1,0
1,1,1509,2028,-1,1
1,1,1511,1880,1,1
1,1,1515,1446,1,0
1,1,1515,1871,1,1
1,1,1516,1858,1,0
1,1,1517,1720,-1,1
1,1,1519,1954,1,0
1,1,1524,1186,-1,1
1,1,1539,1998,-1,1
1,1,1540,727,1,0
1,1,1558,1117,-1,1
1,1,1573,1703,1,0
1,1,1574,1508,1,0
1,1,1575,1886,1,0
1,1,1582,1127,1,0
1,1,1587,1891,1,0
1,1,1596,1525,1,0
1,1,1596,1977,1,0
1,1,1628,560,1,0
1,1,1629,1798,1,0
1,1,1629,913,1,0
1,1,1635,610,1,0
1,1,1639,1993,-1,1
1,1,1644,1132,1,0
1,1,1644,1950,1,0
1,1,1654,1881,1,0
1,1,1661,817,1,0
1,1,1665,1722,-1,1
1,1,1667,1353,1,0
1,1,1668,1796,1,0
1,1,1677,1508,1,0
1,1,1677,1874,1,0
1,1,1680,1834,1,0
1,1,1683,1019,1,0
1,1,1683,186,1,0
1,1,1687,665,1,0
1,1,1689,1385,1,0
1,1,1691,1709,1,0
1,1,1695,1402,1,0
1,1,1710,1642,1,0
1,1,1711,1295,1,0
1,1,1714,965,1,0
1,1,1715,1785,-1,1
1,1,1730,1927,-1,1
1,1,1730,564,1,0
1,1,1731,880,1,0
1,1,1732,1772,-1,1
1,1,1734,1925,1,0
1,1,1734,1963,1,0
1,1,1758,1818,1,0
1,1,1761,1993,1,0
1,1,1772,1804,1,0
1,1,1773,1370,1,0
1,1,1781,2015,1,0
1,1,1782,1593,-1,1
1,1,1782,1903,1,0
1,1,1793,668,1,0
1,1,1797,150,1,0
1,1,1800,1683,1,0
1,1,1805,1421,-1,1
1,1,1808,1690,-1,1
1,1,1817,1669,1,0
1,1,1819,1706,1,1
1,1,1832,1038,1,0
1,1,1844,691,1,0
1,1,1847,627,1,0
1,1,1851,567,1,0
1,1,1857,1604,1,0
1,1,186,773,-1,1
1,1,1861,1759,1,0
1,1,1861,564,1,0
1,1,1864,1428,1,0
1,1,1869,1396,1,0
1,1,1870,1706,1,0
1,1,1871,1555,1,0
1,1,1873,1189,1,0
1,1,1874,954,1,0
1,1,188,483,1,0
1,1,1881,1330,1,0
1,1,1884,1543,1,0
1,1,1890,1283,1,0
1,1,1913,229,1,0
1,1,1925,1684,-1,1
1,1,1929,1518,1,0
1,1,1935,1937,-1,1
1,1,1936,1684,1,0
1,1,1940,140,1,0
1,1,1942,1666,1,0
1,1,1946,1986,1,0
1,1,195,1707,1,0
1,1,1950,1581,1,0
1,1,1950,84,1,0
1,1,1954,1848,1,0
1,1,1956,409,1,0
1,1,1957,2035,1,0
1,1,1957,991,1,0
1,1,1960,1726,-1,1
1,1,1960,1728,1,0
1,1,1964,1917,-1,1
1,1,1968,1484,1,0
1,1,1968,1721,1,1
1,1,1968,1723,1,0
1,1,1972,295,1,0
1,1,1973,1904,1,0
1,1,1975,1557,1,0
1,1,1980,1954,1,0
1,1,1987,1049,1,0
1,1,1989,1320,1,0
1,1,2003,1619,1,1
1,1,2004,2013,-1,1
1,1,2007,1971,-1,1
1,1,2018,1891,1,1
1,1,2026,621,-1,1
