1.00000e+00,1.00000e+00,1.49500e+03,1.94100e+03,-1.41388e+01,5.09992e-02,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.52918e+04,-9.50124e+03,-1.03026e+04,7.92736e+03,-1.99592e+02,-1.85531e-01,-4.55206e-01,2.71575e+06,3.32443e-01,1.10544e+04,1.58873e-01,2.96711e-01,4.28694e-01,6.02792e-01,7.95826e-01,1.48500e-02,-5.34283e-03,2.72827e-01,5.43478e+03,1.93944e+02,9.79630e-01,9.79212e-01,3.48216e-01,1.64000e+02,4.21193e-01,-1.97278e+00,4.75782e+00,8.06359e-01,1.00000e+00,7.69231e-02,3.33333e-02,3.33333e-02
1.00000e+00,1.00000e+00,6.71000e+02,2.22000e+02,-3.13834e+01,4.09315e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.06603e+04,-9.38337e+03,-7.87891e+03,5.00284e+03,-4.55328e+02,-6.30504e-01,2.28741e+00,1.35151e+06,1.55898e-01,4.25328e+03,9.29604e-02,1.85991e-01,2.93592e-01,4.45488e-01,6.95055e-01,3.79597e-02,-7.40960e-03,1.22849e-01,1.81414e+03,1.01435e+02,9.71959e-01,9.66436e-01,2.82180e-01,2.02000e+02,7.37404e-01,-2.24346e+00,3.35680e+00,6.85621e-01,1.00000e+00,1.15385e-01,1.00000e-01,-1.00000e-01
1.00000e+00,1.00000e+00,9.78000e+02,1.95600e+03,-4.74071e+01,6.89991e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.67612e+04,-4.63027e+03,-3.76719e+03,7.85316e+03,-8.90990e+02,-8.19418e-01,8.86804e-01,1.97632e+06,2.69288e-01,8.97457e+03,1.15164e-01,2.15509e-01,3.21575e-01,4.70236e-01,6.60600e-01,4.94784e-02,4.76616e-03,1.42580e-01,4.48220e+03,1.02197e+02,9.82466e-01,9.68556e-01,3.42458e-01,4.17000e+02,5.04617e-01,-2.34343e+00,8.22321e-01,7.52672e-01,1.00000e+00,8.00000e-02,1.66667e-01,3.33333e-02
1.00000e+00,1.00000e+00,7.43000e+02,9.36000e+02,3.68473e+01,4.03878e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.05701e+04,3.24896e+03,2.59915e+03,4.92003e+03,4.23399e+02,6.34461e-01,-1.03442e+00,1.55325e+06,2.66096e-01,5.80880e+03,1.42109e-01,2.59771e-01,3.77571e-01,5.35796e-01,7.43460e-01,3.30969e-02,-4.43001e-03,4.14200e-01,2.89993e+03,1.13326e+02,9.83026e-01,9.66740e-01,2.80272e-01,1.62000e+02,5.25694e-01,-1.82040e+00,3.37910e+00,7.54818e-01,1.00000e+00,0.00000e+00,-1.00000e-01,-1.00000e-01
1.00000e+00,1.00000e+00,1.37500e+03,8.74000e+02,4.66723e+01,6.01262e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,5.17559e+03,1.68818e+03,1.40910e+03,2.65487e+03,2.72678e+02,7.69062e-01,-4.68221e-01,1.02590e+06,3.28881e-01,3.63519e+03,1.45958e-01,2.81566e-01,4.10720e-01,5.90164e-01,7.74457e-01,8.61301e-03,8.31107e-03,5.80930e-01,1.77437e+03,6.88154e+01,9.52072e-01,9.41258e-01,3.24920e-01,3.58000e+02,4.14069e-01,-2.12440e+00,5.70062e-01,8.01703e-01,1.00000e+00,1.15385e-01,3.33333e-02,1.00000e-01
1.00000e+00,1.00000e+00,1.59100e+03,3.89000e+02,-4.25639e+01,6.70523e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.50146e+04,-1.31710e+04,-1.21374e+04,7.81665e+03,-8.75182e+02,-8.04975e-01,9.84811e-01,1.61409e+06,3.08341e-01,1.10685e+04,1.72135e-01,3.26341e-01,4.75654e-01,6.37048e-01,7.89376e-01,3.19373e-02,1.38512e-02,1.53851e-01,5.45257e+03,7.84881e+01,9.92747e-01,9.53435e-01,3.68291e-01,5.36000e+02,4.30292e-01,-1.52598e+00,6.69605e+00,7.88495e-01,1.00000e+00,1.15385e-01,-1.00000e-01,1.66667e-01
1.00000e+00,1.00000e+00,2.37000e+02,6.18000e+02,7.27959e+01,4.96073e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,5.32852e+03,-2.90650e+03,-1.50234e+03,3.34563e+03,3.10415e+02,7.05363e-01,9.19385e-01,8.88602e+05,3.18331e-01,5.83636e+03,8.50561e-02,1.79388e-01,5.99848e-01,7.80504e-01,8.97214e-01,1.19296e-03,-1.43070e-02,2.07231e-01,1.21241e+03,1.83302e+02,9.82407e-01,9.72619e-01,4.15643e-01,4.70000e+02,5.31446e-01,2.77976e+00,2.60826e+00,8.40168e-01,1.00000e+00,2.40000e-01,1.00000e-01,-3.33333e-02
1.00000e+00,1.00000e+00,1.31000e+03,8.66000e+02,-1.10824e+02,7.82550e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,5.40553e+03,-2.15123e+03,-2.57336e+02,3.80164e+03,-4.38147e+02,-8.84354e-01,1.62951e-01,8.60459e+05,4.43822e-01,7.32189e+03,5.28572e-01,6.44343e-01,7.23680e-01,8.08333e-01,9.04504e-01,0.00000e+00,-8.84695e-03,1.41876e-01,2.97823e+03,9.61956e+01,9.89414e-01,9.76366e-01,4.78079e-01,6.93000e+02,2.36803e-01,1.88599e+00,7.92460e+01,9.55635e-01,1.00000e+00,3.07692e-01,3.33333e-02,-3.33333e-02
1.00000e+00,1.00000e+00,9.62000e+02,6.19000e+02,1.41736e+01,6.32915e-02,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,7.89985e+04,-2.50436e+04,-2.32618e+04,3.95933e+04,1.36462e+03,2.51922e-01,1.97016e-01,1.76279e+07,3.21676e-01,5.55057e+04,1.48793e-01,2.88237e-01,4.21899e-01,5.81426e-01,7.72740e-01,1.11614e-02,-2.11034e-02,5.47771e-01,2.77448e+04,9.44689e+01,9.94615e-01,9.71432e-01,1.43376e-01,9.00000e+00,4.17546e-01,-1.43900e+00,1.02161e+01,8.02834e-01,1.00000e+00,0.00000e+00,-2.33333e-01,1.66667e-01
1.00000e+00,1.00000e+00,2.61000e+02,4.72000e+02,-6.25532e-01,8.25448e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,8.72393e+03,-1.31850e+03,-1.24270e+03,4.87526e+03,-6.10509e+02,-9.40802e-02,2.25079e-01,9.35461e+05,3.90630e-01,7.89721e+03,1.79413e-01,3.56965e-01,5.06998e-01,6.70200e-01,8.26011e-01,5.97193e-03,5.37153e-03,1.50298e-01,3.95707e+03,9.82043e-01,9.67497e-01,9.28670e-01,4.04559e-01,5.86000e+02,2.89466e-01,-3.94229e-01,4.61541e+00,8.41631e-01,1.00000e+00,1.25000e-01,-3.33333e-02,-3.33333e-02
1.00000e+00,1.00000e+00,1.01500e+03,1.29900e+03,-4.82841e+00,7.78517e-03,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,6.77284e+03,1.53526e+03,1.29716e+03,3.38299e+03,-4.20486e+01,-9.21111e-02,-3.66765e-01,2.05472e+06,3.02896e-01,4.33410e+03,1.46113e-01,2.62837e-01,3.85783e-01,5.47119e-01,7.64637e-01,8.87049e-03,-1.32979e-02,7.67951e-01,2.14390e+03,1.07177e+02,9.98408e-01,9.46657e-01,1.94884e-01,1.30000e+01,5.17730e-01,-9.25105e-01,4.37890e+00,7.86512e-01,1.00000e+00,0.00000e+00,-2.33333e-01,-1.66667e-01
1.00000e+00,1.00000e+00,6.63000e+02,7.56000e+02,4.38072e+01,6.47281e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.06478e+04,5.93901e+03,4.47958e+03,5.50464e+03,6.07696e+02,7.87938e-01,-1.11981e+00,1.14625e+06,2.65891e-01,7.23217e+03,1.62623e-01,3.12073e-01,4.34157e-01,5.96924e-01,7.97517e-01,2.95611e-02,1.19367e-02,1.47589e-01,3.25113e+03,9.62157e+01,9.65850e-01,9.50071e-01,3.44090e-01,4.31000e+02,5.07013e-01,-1.85062e+00,5.49359e+00,7.94491e-01,1.00000e+00,3.84615e-02,1.00000e-01,2.33333e-01
1.00000e+00,1.00000e+00,1.17300e+03,7.90000e+02,-2.14964e+01,5.81535e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,1.05684e+04,-9.17343e+03,-7.78428e+03,5.35142e+03,-5.52625e+02,-7.46996e-01,1.21326e+00,1.58147e+06,2.60270e-01,6.32113e+03,1.22661e-01,2.34042e-01,3.64869e-01,5.50138e-01,7.37482e-01,3.87551e-02,-6.74883e-03,2.24144e-01,2.90994e+03,4.80606e+01,9.63504e-01,9.63333e-01,3.26262e-01,3.60000e+02,5.37852e-01,-2.91400e+00,4.04104e+01,7.70566e-01,1.00000e+00,1.53846e-01,-2.33333e-01,1.66667e-01
1.00000e+00,1.00000e+00,1.29900e+03,1.96200e+03,7.01174e+00,1.09448e-01,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,0.00000e+00,1.00000e+00,6.00966e+03,1.33249e+03,1.00851e+03,3.20400e+03,1.40458e+02,3.20695e-01,-2.97366e-01,1.06604e+06,3.46269e-01,4.59854e+03,1.67374e-01,3.04572e-01,4.37753e-01,6.30122e-01,8.13716e-01,6.86977e-03,-8.95522e-04,3.30661e-01,2.25615e+03,1.22818e+02,9.86447e-01,9.71741e-01,2.59441e-01,1.11000e+02,3.65075e-01,5.69658e-02,3.48734e+00,8.23896e-01,1.00000e+00,8.00000e-02,3.33333e-02,-2.33333e-01
